player_id,club_league_name,club_contract_valid_until,club_name,potential,value,wage,overall_rating,release_clause,country_name,age
224389,Superliga,2027,København,73,2800000.0,18000.0,72,3900000.0,,27
230277,Série A,2026,Internacional,72,2700000.0,16000.0,72,5100000.0,,25
258437,Ligue 1,2028,Strasbourg,82,5000000.0,14000.0,72,11000000.0,,22
266374,First League,2028,Sparta Praha,78,3500000.0,650.0,72,8400000.0,,23
228231,Primera División,2024,Sportivo Luqueño,72,400000.0,500.0,72,860000.0,,36
178567,Championship,2024,West Bromwich Albion,72,750000.0,22000.0,72,1400000.0,,36
215433,Serie B,2026,Bari 1908,72,2000000.0,4000.0,72,3100000.0,,30
223113,Süper Lig,2026,İstanbul Başakşehir,72,2400000.0,20000.0,72,4800000.0,,29
240777,Serie A,2026,Fiorentina,77,3200000.0,26000.0,72,5700000.0,,26
242569,Liga Profesional de Fútbol,2027,Argentinos Juniors,78,3400000.0,8000.0,72,5800000.0,,25
259977,Major League Soccer,2026,CF Montréal,75,3100000.0,7000.0,72,4700000.0,,27
234122,Major League Soccer,2025,Houston Dynamo,73,2400000.0,6000.0,72,3800000.0,,29
230283,Série A,2026,Atlético Mineiro,72,2500000.0,26000.0,72,4500000.0,,29
200332,Bundesliga,2024,FC Augsburg,72,1600000.0,14000.0,72,2900000.0,,32
191628,Serie B,2025,Parma,72,750000.0,3000.0,72,1200000.0,,35
225678,Liga Pro,2024,Deportivo Cuenca,72,1600000.0,500.0,72,3400000.0,,32
238222,Superliga,2026,AGF,75,2900000.0,10000.0,72,4000000.0,,27
212879,Bundesliga,2025,FC Augsburg,72,1900000.0,21000.0,72,3400000.0,,34
248207,Liga Profesional de Fútbol,2026,Rosario Central,73,2200000.0,12000.0,72,3500000.0,,30
263056,Hrvatska nogometna liga,2026,Hajduk Split,75,3200000.0,700.0,72,7300000.0,,26
264337,Premier League,2026,Fulham,80,5500000.0,45000.0,72,11600000.0,,23
206225,Serie B,2024,Venezia,72,1900000.0,4000.0,72,3000000.0,,34
223633,Bundesliga,2026,FC Köln,72,2100000.0,18000.0,72,3800000.0,,30
230289,Série A,2026,Grêmio,72,2500000.0,22000.0,72,4800000.0,,29
246417,Championship,2028,Sunderland,80,4500000.0,15000.0,72,9500000.0,,24
221587,A-League Men,2026,Sydney FC,72,2300000.0,8000.0,72,2900000.0,,32
231571,Categoría Primera A,2024,Deportes Tolima,72,2400000.0,2000.0,72,3400000.0,,30
237715,Serie B,2025,Como,74,3000000.0,4000.0,72,5000000.0,,27
231828,Superliga,2028,AGF,72,1900000.0,11000.0,72,2500000.0,,32
263573,Premier League,2026,Burnley,81,4900000.0,21000.0,72,10800000.0,,23
223637,Primera Division,2025,Universitario,72,2400000.0,1000.0,72,5300000.0,,30
227477,Liga Profesional de Fútbol,2026,San Lorenzo,75,2300000.0,8000.0,72,3600000.0,,29
244629,Hrvatska nogometna liga,2027,Hajduk Split,75,2700000.0,750.0,72,6100000.0,,28
243606,Premier League,2028,Brentford,80,5500000.0,33000.0,72,11600000.0,,24
261014,División de Fútbol Profesional,2024,Bolívar,72,750000.0,700.0,72,1600000.0,,35
185239,Süper Lig,2024,Antalyaspor,72,1100000.0,15000.0,72,2200000.0,,35
201368,Championship,2026,Norwich City,72,1600000.0,22000.0,72,3000000.0,Scotland,33
244376,Premier League,2025,Dynamo Kyiv,73,2500000.0,700.0,72,5700000.0,,27
251288,Eredivisie,2028,Ajax,77,3200000.0,9000.0,72,4700000.0,,26
256408,Liga Profesional de Fútbol,2026,River Plate,80,5000000.0,9000.0,72,8000000.0,,22
199577,La Liga 2,2025,Espanyol,72,1600000.0,8000.0,72,2600000.0,,33
224921,Primeira Liga,2026,Sporting Braga,73,2500000.0,10000.0,72,5200000.0,,28
228505,Superliga,"Jun 30, 2024",Brøndby,75,2400000.0,23000.0,72,,,28
244889,Pro League,2027,Union Saint-Gilloise,76,3100000.0,10000.0,72,4900000.0,,26
246169,La Liga 2,"Jun 30, 2024",Tenerife,79,4700000.0,18000.0,72,,,25
216730,Major League Soccer,2027,Atlanta United,73,2200000.0,6000.0,72,3500000.0,,29
223898,Super League,2024,Yverdon Sport,74,2200000.0,5000.0,72,3400000.0,,28
247450,Liga Profesional de Fútbol,2025,River Plate,72,2500000.0,14000.0,72,3500000.0,,28
222875,Pro League,2026,Genk,72,2100000.0,12000.0,72,3200000.0,,30
231835,Serie A,2026,Hellas Verona,72,2400000.0,21000.0,72,4300000.0,,30
192667,La Liga 2,2024,Leganés,72,725000.0,6000.0,72,1200000.0,,36
216476,Categoría Primera A,2024,Independiente Medellín,72,1900000.0,3000.0,72,2700000.0,,34
225948,Superliga,2027,Brøndby,74,2500000.0,11000.0,72,3400000.0,,29
252316,Premier League,2027,Burnley,77,3200000.0,25000.0,72,6600000.0,Sweden,26
258972,Ligue 1,2028,Lorient,83,4800000.0,11000.0,72,10600000.0,,22
214429,Primera Division,2024,Cobresal,72,1900000.0,4000.0,72,2600000.0,,33
219293,Championship,2025,Huddersfield Town,73,2400000.0,8000.0,72,4600000.0,,29
252573,Bundesliga,2028,Salzburg,77,3300000.0,11000.0,72,5200000.0,,25
198046,Ekstraklasa,2026,Zagłębie Lubin,72,2000000.0,8000.0,72,2700000.0,,32
205214,Eliteserien,2025,Viking,72,2300000.0,5000.0,72,2900000.0,,32
275102,Ligue 1,2024,Monaco,82,4700000.0,15000.0,72,9900000.0,,21
214942,Primeira Liga,2024,Chaves,72,2500000.0,8000.0,72,5300000.0,,29
183966,Liga Profesional de Fútbol,2025,Sarmiento,72,425000.0,6000.0,72,616000.0,,38
189342,Serie A,2025,Juventus,72,750000.0,42000.0,72,1300000.0,,35
235935,Serie B,2026,Cremonese,75,3200000.0,3000.0,72,5400000.0,,26
244895,Pro League,2025,Antwerp,78,3500000.0,16000.0,72,6000000.0,,24
266400,Championship,2026,Sunderland,80,5000000.0,16000.0,72,10500000.0,Northern Ireland,23
221600,Championship,2025,Middlesbrough,75,2700000.0,19000.0,72,5300000.0,,28
191648,Major League Soccer,2024,LA Galaxy,72,750000.0,6000.0,72,1100000.0,,36
193440,Eredivisie,2025,FC Utrecht,72,1100000.0,12000.0,72,1700000.0,,35
200353,Serie A,2024,Bologna,72,1600000.0,20000.0,72,2700000.0,,32
267681,Liga Profesional de Fútbol,2024,Boca Juniors,80,4900000.0,11000.0,72,8300000.000000001,,24
222369,2. Bundesliga,2025,St. Pauli,75,2700000.0,13000.0,72,4500000.0,,28
223905,Championship,2026,Cardiff City,73,2500000.0,13000.0,72,4900000.0,,28
230817,Serie A,2026,Monza,73,2700000.0,31000.0,72,4800000.0,,28
241569,Liga Profesional de Fútbol,2026,River Plate,73,2500000.0,12000.0,72,3700000.0,,27
182945,Süper Lig,2025,Gaziantep F.K.,72,950000.0,8000.0,72,1900000.0,,37
259233,La Liga,"Jun 30, 2024",Getafe,79,4600000.0,23000.0,72,,,22
261281,Serie A,"Jun 30, 2024",Frosinone,82,4900000.0,20000.0,72,,,23
223138,Ligue 2,2025,Saint-Étienne,73,2200000.0,7000.0,72,4099999.9999999995,,30
257186,Super League,2026,Luzern,82,4800000.0,6000.0,72,7900000.0,,22
211107,La Liga 2,2024,SD Eibar,72,1900000.0,8000.0,72,3000000.0,,32
246947,Ligue 1,2027,Olympique Lyonnais,74,2600000.0,20000.0,72,5100000.0,,27
258467,La Liga,"Jun 30, 2024",Almería,84,5500000.0,13000.0,72,,,20
209316,Eredivisie,2024,SC Heerenveen,72,2300000.0,7000.0,72,3500000.0,,30
214692,Pro League,2025,Al Fateh,72,1900000.0,21000.0,72,3100000.0,,33
214948,2. Bundesliga,2024,Hamburger SV,73,2200000.0,20000.0,72,3700000.0,,30
221860,Major League Soccer,2025,San Jose Earthquakes,72,2100000.0,6000.0,72,3200000.0,,30
242084,Major League Soccer,2024,New York RB,75,2400000.0,5000.0,72,3700000.0,,28
243876,Championship,2027,Preston North End,78,3700000.0,21000.0,72,7800000.0,,25
184484,,Iceland,,72,0.0,0.0,72,,Friendly International,35
204709,Major League Soccer,2024,Austin,72,2300000.0,7000.0,72,3300000.0,,31
223909,Championship,2026,West Bromwich Albion,74,2200000.0,18000.0,72,4300000.0,,28
225701,Major League Soccer,2024,Orlando City,72,750000.0,5000.0,72,1100000.0,,35
213414,Super League,2026,PAOK,72,2000000.0,1000.0,72,4400000.0,,31
264103,La Liga,2024,Granada,79,4400000.0,10000.0,72,10600000.0,,23
223143,Ligue 1,2028,Olympique de Marseille,72,2300000.0,23000.0,72,4400000.0,,29
237223,Major League Soccer,2026,Inter Miami,72,2300000.0,7000.0,72,3200000.0,,31
246183,First League,2025,Sparta Praha,72,2400000.0,700.0,72,5300000.0,,27
232360,Ligue 2,2026,Auxerre,72,2500000.0,7000.0,72,4500000.0,,28
241064,Liga Pro,2025,Independiente del Valle,74,2600000.0,750.0,72,5900000.0,,28
254120,Premier League,"Jun 30, 2024",Wolverhampton Wanderers,82,5000000.0,49000.0,72,,,23
158121,Serie A,2024,Salernitana,72,250000.0,11000.0,72,450000.0,,37
236457,Championship,2024,Norwich City,72,2300000.0,22000.0,72,4400000.0,,29
244393,La Liga,2027,Granada,75,3100000.0,14000.0,72,7100000.0,,27
255145,Major League Soccer,2026,Columbus Crew,79,4500000.0,4000.0,72,7400000.0,,23
222634,Serie A,2025,Udinese,72,2500000.0,14000.0,72,4500000.0,,29
271019,Serie A,2028,Bologna,83,5000000.0,16000.0,72,9500000.0,,22
246444,Premiership,2026,Celtic,75,2800000.0,32000.0,72,5300000.0,,28
216749,Süper Lig,2024,Kayserispor,72,2300000.0,12000.0,72,4500000.0,,31
168621,Super League,2024,Panathinaikos,72,800000.0,600.0,72,1700000.0,,36
238509,Premiership,2026,Hibernian,75,3200000.0,6000.0,72,5800000.0,,26
259245,Super League,2026,Lugano,72,1600000.0,7000.0,72,2300000.0,,32
243886,Superliga,2028,AGF,75,2700000.0,11000.0,72,3700000.0,,28
228271,Primera Division,2026,Universitario,72,2300000.0,950.0,72,5100000.0,,32
230319,Série A,2026,São Paulo,72,1800000.0,19000.0,72,3400000.0,,29
231856,La Liga 2,2024,SD Eibar,73,2500000.0,8000.0,72,4200000.0,,28
190640,Pro League,2026,AS Eupen,72,1500000.0,8000.0,72,2200000.0,Iceland,33
277426,Eredivisie,2028,Ajax,83,5000000.0,8000.0,72,8000000.0,,21
230322,Série A,2026,Cuiabá,72,2400000.0,10000.0,72,4600000.0,,25
234930,Pro League,2024,Al Khaleej,72,2100000.0,10000.0,72,3500000.0,,30
236723,Premier League,"Jun 30, 2024",Fulham,73,2500000.0,34000.0,72,,,28
259251,Primera Division,2024,Universitario,72,2500000.0,1000.0,72,5500000.0,,28
261299,Premier League,2028,AFC Bournemouth,84,5500000.0,18000.0,72,11600000.0,,21
220084,Serie B,2026,Cremonese,72,2300000.0,4000.0,72,3700000.0,,32
253108,Ligue 1,2026,Clermont,78,3800000.0,13000.0,72,8400000.0,,24
197813,Ligue 1,2025,Stade Brestois 29,72,1200000.0,13000.0,72,2300000.0,,35
271541,Premier League,2027,Dynamo Kyiv,83,5500000.0,650.0,72,13200000.0,Ukraine,23
208053,Süper Lig,2024,İstanbul Başakşehir,72,2300000.0,19000.0,72,4600000.0,,31
244661,Premier League,2027,Burnley,79,4500000.0,25000.0,72,9900000.0,,25
200630,Premiership,2025,Celtic,72,1900000.0,38000.0,72,3400000.0,,33
241590,Bundesliga,2027,FC Augsburg,76,3000000.0,15000.0,72,5600000.0,,25
205495,La Liga,"Jun 30, 2024",Almería,72,2300000.0,21000.0,72,,,31
223159,Championship,2026,Bristol City,74,2500000.0,22000.0,72,4900000.0,,29
234935,Primeira Liga,2024,Farense,72,1200000.0,5000.0,72,2500000.0,,35
271800,Eredivisie,"Jun 30, 2024",Feyenoord,86,5500000.0,25000.0,72,,,20
165560,Liga Profesional de Fútbol,2024,Rosario Central,72,800000.0,11000.0,72,1200000.0,,38
233400,Major League Soccer,2025,Philadelphia Union,72,2000000.0,6000.0,72,3000000.0,,31
238008,Major League Soccer,2024,Philadelphia Union,72,2200000.0,6000.0,72,3300000.0,,29
188600,Süper Lig,2025,İstanbul Başakşehir,72,2000000.0,16000.0,72,4000000.0,,32
255928,Premiership,"Jun 30, 2024",Rangers,82,5000000.0,8000.0,72,,,23
230329,Série A,2026,Atlético Mineiro,72,2200000.0,22000.0,72,4000000.0,,29
273850,Liga Profesional de Fútbol,2026,River Plate,81,4800000.0,9000.0,72,7700000.0,,22
277178,Ligue 1,2028,Stade de Reims,82,5000000.0,11000.0,72,11000000.0,,21
237242,Categoría Primera A,2026,Atlético Nacional,72,2300000.0,4000.0,72,3200000.0,,29
226747,Categoría Primera A,2028,Independiente Medellín,72,1600000.0,3000.0,72,2200000.0,,32
237499,Pro League,"Jun 30, 2024",Al Fayha,73,2800000.0,33000.0,72,,Morocco,28
176571,Ligue 1,2024,Le Havre,72,1500000.0,15000.0,72,3000000.0,Ghana,35
220604,La Liga,2025,Valencia,72,1200000.0,17000.0,72,2500000.0,,34
240316,Primeira Liga,2024,Farense,72,2100000.0,5000.0,72,4400000.0,,30
213693,Championship,"Jun 30, 2024",Southampton,72,2300000.0,33000.0,72,,,30
262334,Eredivisie,2025,NEC,79,4500000.0,6000.0,72,7700000.0,,23
255934,Ligue 1,"Jun 30, 2024",Olympique de Marseille,76,3300000.0,16000.0,72,,,25
207807,Championship,"Jun 30, 2024",Southampton,72,2300000.0,66000.0,72,,,31
252095,Primeira Liga,2027,Famalicão,79,4400000.0,6000.0,72,10100000.0,,26
231616,Championship,2025,Preston North End,76,3300000.0,26000.0,72,6500000.0,,26
243904,2. Bundesliga,2027,Hamburger SV,79,4800000.0,18000.0,72,8600000.0,,23
244416,Primeira Liga,2025,Vitória SC,72,2400000.0,9000.0,72,5000000.0,,30
270017,Bundesliga,2025,Sturm Graz,76,3400000.0,11000.0,72,5400000.0,,26
213697,Championship,2024,Middlesbrough,73,2200000.0,20000.0,72,4300000.0,Northern Ireland,29
214977,Liga Profesional de Fútbol,2025,River Plate,72,2000000.0,13000.0,72,2800000.0,,31
252865,La Liga 2,2024,Racing Ferrol,81,5500000.0,5000.0,72,9600000.0,,23
234178,Major League Soccer,2026,Atlanta United,73,2400000.0,6000.0,72,3800000.0,,29
260290,Bundesliga,2027,Heidenheim,75,3200000.0,20000.0,72,6000000.0,,25
239043,Süper Lig,2025,Trabzonspor,73,2800000.0,35000.0,72,5800000.0,,28
231108,Ligue 1,"Jun 30, 2024",Montpellier,75,2900000.0,15000.0,72,,,27
232388,Major League Soccer,2025,San Jose Earthquakes,72,2100000.0,6000.0,72,3200000.0,,30
254148,Eredivisie,"Jun 30, 2024",SC Heerenveen,78,3800000.0,9000.0,72,,,23
254660,Bundesliga,2026,FC Köln,81,5500000.0,14000.0,72,11000000.0,,22
235717,Süper Lig,2027,İstanbul Başakşehir,75,3100000.0,17000.0,72,6400000.0,,27
242117,Pro League,2026,Al Nassr,72,2600000.0,26000.0,72,4200000.0,,28
246469,Liga Profesional de Fútbol,2025,Racing Club,78,3700000.0,12000.0,72,6300000.0,,24
225478,Super League,2025,Changchun Yatai,72,2300000.0,15000.0,72,3600000.0,,30
198599,Eliteserien,2025,Molde,72,1700000.0,5000.0,72,2100000.0,,33
266183,Bundesliga,2026,Werder Bremen,80,5500000.0,17000.0,72,11000000.0,,24
269511,First League,2025,Viktoria Plzeň,74,2200000.0,600.0,72,5000000.0,,27
272839,Liga Profesional de Fútbol,2026,Independiente,77,3600000.0,11000.0,72,5700000.0,,26
229319,Primeira Liga,2024,Famalicão,72,2500000.0,8000.0,72,5300000.0,,29
237255,Major League Soccer,2025,Cincinnati,75,2700000.0,6000.0,72,4300000.0,United States,28
237511,Eredivisie,2026,FC Twente,75,2900000.0,8000.0,72,4600000.0,Iceland,27
239559,Eredivisie,2026,Go Ahead Eagles,75,2400000.0,6000.0,72,3700000.0,,27
189127,Süper Lig,2025,Fenerbahçe,72,1500000.0,20000.0,72,2900000.0,,34
227528,Liga Profesional de Fútbol,2025,Vélez Sarsfield,72,1900000.0,12000.0,72,2900000.0,,33
237256,Major League Soccer,2024,San Jose Earthquakes,73,2800000.0,7000.0,72,4400000.0,,28
237512,Liga Profesional de Fútbol,2026,Defensa y Justicia,73,2800000.0,11000.0,72,4400000.0,,27
210377,Super League,2024,Shanghai Shenhua,72,2300000.0,12000.0,72,3600000.0,,32
213705,Primeira Liga,2024,Moreirense,72,2300000.0,11000.0,72,4800000.0,,30
243401,Championship,2026,Stoke City,74,3000000.0,18000.0,72,5900000.0,,26
263370,Premier League,2028,Brighton & Hove Albion,84,5000000.0,13000.0,72,10500000.0,,20
214986,Liga Profesional de Fútbol,2024,Argentinos Juniors,72,1200000.0,10000.0,72,1800000.0,,35
227274,Liga Profesional de Fútbol,2026,Defensa y Justicia,72,2400000.0,12000.0,72,3600000.0,,30
239306,Pro League,2025,Antwerp,76,3100000.0,16000.0,72,4900000.0,,25
253130,La Liga,"Jun 30, 2024",Cádiz,80,5500000.0,16000.0,72,,,23
269003,Ligue 1,2028,Strasbourg,82,4800000.0,11000.0,72,10600000.0,,22
210635,Premier League,2025,Aston Villa,72,2200000.0,43000.0,72,4200000.0,,29
211147,Serie A,2027,Torino,72,2300000.0,26000.0,72,3900000.0,,29
236747,Categoría Primera A,2024,Junior,72,1900000.0,4000.0,72,2700000.0,,34
277708,La Liga,2028,Athletic Club,81,5000000.0,13000.0,72,11500000.0,,21
227788,K League 1,2026,Jeonbuk Motors,72,2400000.0,9000.0,72,3100000.0,,30
259788,Liga Profesional de Fútbol,2027,Talleres Córdoba,78,3500000.0,9000.0,72,6000000.0,,24
203725,Pro League,2025,Al Tai,72,2300000.0,16000.0,72,3800000.0,,31
225997,Super League,2025,Panathinaikos,72,2300000.0,750.0,72,4800000.0,,31
259789,Liga Profesional de Fútbol,2028,Boca Juniors,79,4800000.0,10000.0,72,8199999.999999999,,23
198350,Premier League,2025,Wolverhampton Wanderers,72,1600000.0,31000.0,72,3000000.0,,31
216270,Championship,2025,Millwall,72,2400000.0,22000.0,72,4600000.0,,30
262863,Pro League,2027,Club Brugge,86,5500000.0,6000.0,72,11700000.0,Norway,20
230865,Liga Profesional de Fútbol,2024,Lanús,72,1900000.0,11000.0,72,2900000.0,,32
233169,Major League Soccer,2026,LA Galaxy,72,2100000.0,6000.0,72,3200000.0,,31
236241,División de Fútbol Profesional,2025,The Strongest,72,1600000.0,750.0,72,3400000.0,,32
268754,Serie B,2026,Modena,72,2000000.0,4000.0,72,3100000.0,,30
214226,Liga Profesional de Fútbol,2025,Lanús,72,2000000.0,11000.0,72,3000000.0,,30
218066,Super League,2025,PAOK,72,2300000.0,1000.0,72,5100000.0,,32
236498,Eredivisie,"Jun 30, 2024",FC Utrecht,73,2800000.0,38000.0,72,,,27
242386,Bundesliga,2027,Darmstadt 98,78,3400000.0,14000.0,72,6800000.0,,24
243154,Serie B,2025,Parma,79,4800000.0,4000.0,72,8600000.0,,24
212947,Ligue 1,2026,Lens,72,2100000.0,22000.0,72,4000000.0,,31
224211,Nemzeti Bajnokság I,2024,Ferencváros,73,2400000.0,750.0,72,5500000.0,,28
228819,Super League,2024,Shanghai Port,72,2600000.0,18000.0,72,4000000.0,,27
255699,First League,2025,Viktoria Plzeň,73,2800000.0,800.0,72,6400000.0,,27
259027,Ligue 1,2027,Lens,81,5000000.0,15000.0,72,10500000.0,,22
209620,Super League,2026,PAOK,72,2100000.0,1000.0,72,4600000.0,,30
221652,La Liga 2,2024,Leganés,72,1600000.0,9000.0,72,2600000.0,,33
224980,Bundesliga,2027,Heidenheim,72,2100000.0,20000.0,72,3800000.0,,30
248788,Primeira Liga,2025,Rio Ave,76,3400000.0,7000.0,72,7400000.0,,26
253396,La Liga,"Jun 30, 2024",Deportivo Alavés,82,5000000.0,26000.0,72,,,22
253908,Liga Profesional de Fútbol,2025,Unión Santa Fe,77,3500000.0,9000.0,72,5500000.0,,25
209621,Primeira Liga,2024,Farense,72,2400000.0,5000.0,72,5000000.0,,30
276949,La Liga,2028,Celta de Vigo,81,5000000.0,14000.0,72,11500000.0,,24
226517,Süper Lig,2026,Kasımpaşa,72,2300000.0,12000.0,72,4600000.0,,31
236245,Ligue 2,2026,Bordeaux,72,2500000.0,8000.0,72,4400000.0,,29
224982,Serie B,2027,Modena,73,2700000.0,4000.0,72,4400000.0,,28
243414,Championship,"Jun 30, 2024",Ipswich Town,77,3400000.0,49000.0,72,,,24
212439,K League 1,2028,Jeju United,72,1500000.0,6000.0,72,1900000.0,,34
228312,Major League Soccer,2028,Minnesota United,72,2300000.0,7000.0,72,3300000.0,Finland,32
230872,Serie A,2027,Roma,77,2800000.0,23000.0,72,5000000.0,,25
243673,K League 1,2024,Jeonbuk Motors,73,2400000.0,8000.0,72,3300000.0,,29
204506,First League,2025,Slavia Praha,72,2300000.0,1000.0,72,5100000.0,,32
205530,Serie B,2025,Palermo,72,1600000.0,3000.0,72,2600000.0,,31
233178,Eredivisie,2025,SC Heerenveen,75,2900000.0,6000.0,72,4600000.0,,26
239322,Bundesliga,2025,Darmstadt 98,72,1900000.0,16000.0,72,3400000.0,,32
260570,Pro League,2024,Sint-Truiden,81,5500000.0,9000.0,72,9100000.0,,23
205531,Serie B,2025,Sampdoria,72,2300000.0,4000.0,72,3700000.0,,31
215259,Major League Soccer,2024,Austin,72,2300000.0,7000.0,72,3300000.0,,32
247771,Bundesliga,2026,Werder Bremen,78,3500000.0,14000.0,72,7000000.0,,25
214748,Primera Division,2024,Everton,72,2300000.0,4000.0,72,3100000.0,,30
261084,Ligue 1,2025,Lorient,78,3700000.0,16000.0,72,8100000.0,,25
203741,Ligue 1,2025,Strasbourg,72,1700000.0,15000.0,72,3400000.0,,33
217565,Ligue 2,2025,Auxerre,72,2000000.0,7000.0,72,3600000.0,,31
217821,Ligue 1,2024,Olympique Lyonnais,72,2100000.0,22000.0,72,4000000.0,,30
241117,La Liga 2,2026,Real Oviedo,72,2500000.0,8000.0,72,4000000.0,,29
263390,Championship,"Jun 30, 2024",Leicester City,82,4800000.0,32000.0,72,,,21
272350,Liga Profesional de Fútbol,2027,Argentinos Juniors,82,5000000.0,8000.0,72,8500000.0,,23
212446,Serie A,2024,Frosinone,72,2300000.0,10000.0,72,4099999.9999999995,,31
231390,Superliga,2026,København,73,2700000.0,17000.0,72,3700000.0,,28
242654,Liga Profesional de Fútbol,2026,Racing Club,75,3200000.0,13000.0,72,5000000.0,,25
258782,Serie A,2025,Empoli,75,2700000.0,8000.0,72,5100000.0,,28
196318,Süper Lig,2025,İstanbul Başakşehir,72,1900000.0,18000.0,72,3800000.0,,33
221919,Allsvenskan,2027,Elfsborg,72,2400000.0,5000.0,72,3000000.0,,30
230367,Série A,2026,Fortaleza,72,2300000.0,10000.0,72,4400000.0,,29
251615,Primeira Liga,2027,Famalicão,77,3300000.0,6000.0,72,7200000.0,,25
244960,Primeira Liga,2024,Vizela,73,2700000.0,5000.0,72,5700000.0,,28
230369,Série A,2026,Cuiabá,72,1900000.0,13000.0,72,3600000.0,,33
239073,Bundesliga,2024,VfL Bochum 1848,72,2300000.0,20000.0,72,4099999.9999999995,,31
240097,Championship,"Jun 30, 2024",Southampton,76,3100000.0,32000.0,72,,,26
177633,La Liga 2,2025,Tenerife,72,800000.0,7000.0,72,1300000.0,,37
251105,Major League Soccer,2025,LA Galaxy,77,3600000.0,6000.0,72,5700000.0,,25
236259,Allsvenskan,2024,Malmö FF,72,2500000.0,7000.0,72,3300000.0,,29
153060,Liga Profesional de Fútbol,2024,Sarmiento,72,425000.0,6000.0,72,616000.0,,40
222692,Bundesliga,2024,FC Köln,72,2100000.0,18000.0,72,3800000.0,,30
240100,Serie A,2025,Cagliari,72,2100000.0,17000.0,72,3800000.0,,30
263653,Primeira Liga,2027,Vitória SC,82,4900000.0,6000.0,72,11300000.0,,22
244197,La Liga 2,2026,SD Eibar,72,1900000.0,8000.0,72,3000000.0,,33
228326,La Liga 2,2025,Espanyol,72,2100000.0,8000.0,72,3400000.0,,31
230374,Série A,2026,Botafogo,72,750000.0,11000.0,72,1400000.0,,41
252903,2. Bundesliga,2026,Fortuna Düsseldorf,81,5500000.0,16000.0,72,9900000.0,,24
199912,A-League Men,"Jun 30, 2024",Western Sydney Wanderers,72,2300000.0,9000.0,72,,,32
204776,2. Bundesliga,2025,Hertha BSC,72,1500000.0,10000.0,72,2400000.0,,34
268777,Super League,2025,Tianjin Jinmen Tiger,72,1500000.0,7000.0,72,2300000.0,,33
215785,La Liga 2,2025,Espanyol,72,2400000.0,9000.0,72,3800000.0,,30
220905,Ligue 1,2024,Strasbourg,72,2300000.0,18000.0,72,4600000.0,,31
261097,Liga Profesional de Fútbol,2025,Independiente,76,3100000.0,9000.0,72,4900000.0,,25
272874,Bundesliga,2027,FC Augsburg,83,5000000.0,11000.0,72,10000000.0,,21
211946,2. Bundesliga,2026,Hansa Rostock,72,1200000.0,8000.0,72,1900000.0,,34
241130,Ligue 1,2027,Nantes,74,3100000.0,16000.0,72,6400000.0,,26
214763,Liga Profesional de Fútbol,2028,Colón,72,425000.0,7000.0,72,616000.0,,39
221931,Super League,2028,Changchun Yatai,72,2200000.0,14000.0,72,3400000.0,,31
227819,Primeira Liga,2027,Porto,73,1800000.0,8000.0,72,3700000.0,,31
235755,Premier League,2027,Sheffield United,78,3400000.0,19000.0,72,7500000.0,United States,26
241643,Championship,2025,Rotherham United,74,2300000.0,8000.0,72,4400000.0,Sweden,26
176619,Categoría Primera A,2024,América de Cali,72,800000.0,2000.0,72,1100000.0,,39
179947,K League 1,2024,Daegu,72,800000.0,6000.0,72,1000000.0,,38
259563,Eredivisie,2025,FC Twente,78,3800000.0,7000.0,72,6500000.0,,23
228332,Championship,2027,Leicester City,74,2700000.0,26000.0,72,5100000.0,,27
185068,Major League Soccer,2024,Sporting Kansas City,72,1500000.0,7000.0,72,2200000.0,,35
204269,Premiership,2025,Hearts,72,1200000.0,5000.0,72,2200000.0,Scotland,32
212205,Pro League,2026,Mechelen,72,2400000.0,12000.0,72,3600000.0,,30
244205,Liga Profesional de Fútbol,2024,Racing Club,72,2600000.0,14000.0,72,3900000.0,,27
244717,Serie A,2026,Lecce,78,3500000.0,10000.0,72,7000000.0,,25
226798,Liga Profesional de Fútbol,2026,Rosario Central,72,2000000.0,12000.0,72,3000000.0,,32
257518,Super League,2027,Cangzhou Mighty Lions,77,3600000.0,7000.0,72,5900000.0,,25
199151,Primera División,2025,Cerro Porteño,72,2300000.0,850.0,72,5100000.0,,31
229359,La Liga 2,2024,Leganés,72,850000.0,9000.0,72,1400000.0,,35
260591,Major League Soccer,2027,Los Angeles FC,79,4400000.0,4000.0,72,7500000.0,,22
221168,Bundesliga,2028,Werder Bremen,73,2800000.0,19000.0,72,5300000.0,,28
233968,Serie B,2025,Cremonese,73,2500000.0,4000.0,72,4200000.0,,28
238576,K League 1,2026,Jeonbuk Motors,75,2700000.0,8000.0,72,3700000.0,,27
198897,Primeira Liga,2024,Estoril,72,750000.0,5000.0,72,1600000.0,,35
217585,Eredivisie,2025,Go Ahead Eagles,72,2100000.0,8000.0,72,3000000.0,,30
247793,La Liga 2,2027,Real Oviedo,73,2700000.0,8000.0,72,4500000.0,,28
260593,Serie B,"Jun 30, 2024",Cremonese,79,4700000.0,7000.0,72,,,25
236530,Championship,"Jun 30, 2024",Middlesbrough,77,3500000.0,35000.0,72,,,26
172786,Serie A,2024,Cagliari,72,1100000.0,18000.0,72,2000000.0,,36
199667,Liga Profesional de Fútbol,2026,River Plate,72,1500000.0,13000.0,72,2100000.0,,34
273651,Premier League,2027,Liverpool,82,4800000.0,38000.0,72,9800000.0,,22
244467,First League,2027,Slavia Praha,72,1700000.0,750.0,72,3700000.0,,30
