player_id,name,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,CB,LB,RB,LWB,RWB,CDM,CM,CAM,LM,RM,LW,RW,ST,CF,Playmakers_Technicians,Clinical_Finishers_GoalPoachers,Defensive_Walls_Destroyers,Physical_Speed_Based_Players,Attacking Work Rate,Defensive Work Rate
238767,Javier Altamirano,173,69,0,3,3,66,63,52,74,58,72,60,68,60,74,81,72,82,64,81,73,68,68,59,67,61,56,70,72,63,72,58,60,62,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
270512,Cheick Conde,184,79,1,2,3,49,60,64,68,51,65,54,49,67,66,68,68,72,73,72,75,77,85,78,68,70,71,66,68,53,69,70,71,67,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2,2
212912,Park Ji Soo,187,77,1,3,2,38,46,72,68,25,55,32,30,64,62,65,73,73,62,64,54,81,72,78,55,72,67,44,60,36,57,72,74,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
269489,Fábio Ronaldo,178,72,1,3,3,67,65,58,65,67,77,67,50,56,72,86,83,83,63,75,76,75,77,62,65,45,66,68,63,70,60,62,60,64,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1
204977,Iván Piris,173,75,1,3,3,66,40,59,67,40,66,65,45,66,67,74,70,75,71,78,64,71,68,65,51,77,73,48,46,55,70,67,73,68,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
252081,Erce Kardeşler,184,79,1,2,1,11,8,12,24,5,11,13,17,28,15,40,42,26,64,33,48,57,27,55,6,33,14,7,45,13,26,5,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
255409,Róbert Boženík,188,80,1,4,3,56,73,68,67,64,66,59,45,62,68,71,75,68,68,64,75,80,73,76,67,69,24,71,66,64,65,32,27,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
223922,Andreas Bouchalakis,186,79,0,3,3,64,59,65,73,63,67,67,66,73,71,44,45,59,65,57,77,68,74,77,71,74,69,58,70,65,67,67,70,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1
263603,Oussama Targhalline,186,70,1,3,3,56,58,62,74,54,72,59,60,71,73,50,51,68,70,49,70,54,67,47,67,68,68,61,73,54,72,61,70,62,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
273843,Alex Arce,187,80,1,3,2,41,79,75,41,66,69,64,70,26,71,58,59,57,61,73,74,78,65,75,67,25,13,79,45,76,66,18,16,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
172723,Asmir Begović,199,101,1,2,1,14,19,12,26,12,16,17,15,32,24,30,32,34,68,40,49,65,36,78,12,42,21,11,34,40,58,18,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
258483,Dan Neil,178,65,1,4,2,54,66,62,74,54,72,56,51,71,74,74,73,76,61,73,62,74,88,69,65,78,66,66,72,57,68,67,70,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2
214196,Daniel Bocanegra,182,73,1,3,2,71,42,70,69,46,61,70,78,65,68,62,66,64,71,59,72,77,75,80,73,73,68,53,61,52,68,74,68,65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
241588,Toni Moya,180,78,1,3,3,71,70,45,77,38,72,64,72,75,75,48,58,62,68,62,66,50,58,55,70,57,66,67,70,60,61,59,70,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
206006,Ezgjan Alioski,172,63,0,2,3,76,68,65,71,70,73,73,66,70,73,74,72,76,71,77,77,74,70,66,73,83,64,70,66,72,62,65,69,67,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
252598,Sergio Lozano,176,70,1,3,3,72,75,43,76,58,70,75,76,75,74,60,60,66,58,74,72,42,67,40,73,45,57,68,73,71,62,59,62,58,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,1
269495,Facundo Buonanotte,174,66,0,3,3,65,69,50,71,51,73,68,61,66,74,77,74,75,67,78,62,62,59,52,64,32,23,68,69,55,68,20,22,24,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
204472,Bouna Sarr,178,71,1,3,3,75,67,65,76,59,75,68,44,69,73,71,65,76,72,75,78,72,65,63,69,73,68,74,71,60,72,65,66,68,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
271032,Matte Smets,184,76,1,3,2,54,25,64,75,30,59,41,35,68,72,65,68,64,68,68,52,73,71,72,30,65,70,36,58,45,64,72,76,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
213432,Facundo Ferreyra,186,76,1,3,3,49,71,74,66,70,72,48,47,50,75,53,55,75,70,64,74,77,60,77,68,58,23,74,66,70,70,22,29,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
232120,Shaquell Moore,180,74,1,3,3,73,55,55,65,45,65,57,39,54,68,81,79,82,66,66,60,80,87,78,56,56,62,65,56,56,67,60,67,66,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2
243384,César Munder,167,67,1,4,4,63,69,51,67,42,75,47,39,62,68,91,88,91,56,91,65,73,83,61,63,33,20,70,57,47,64,32,32,26,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1
262585,Stipe Biuk,182,70,1,5,3,60,67,48,64,49,75,55,59,60,72,83,83,74,67,58,69,68,70,60,53,53,38,70,71,56,59,35,37,39,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1
266681,Mathias Delorge,189,70,0,3,2,61,58,42,74,44,68,68,64,76,75,60,66,60,64,53,64,57,76,70,65,55,71,56,74,48,65,52,67,65,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
213689,Ben Pearson,176,71,1,3,3,52,46,53,69,38,67,45,40,70,68,66,52,67,65,78,63,67,74,71,43,91,68,57,65,42,67,67,68,69,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2
236217,Phil Neumann,192,82,1,3,2,68,28,65,67,28,65,45,22,60,70,84,89,65,62,63,36,87,72,81,38,66,70,48,56,38,52,70,70,70,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2
256441,Vicente Pizarro,172,68,0,4,2,53,56,48,75,32,68,37,36,70,70,67,69,74,66,79,56,61,82,65,57,66,65,64,69,45,62,66,73,68,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2
224186,Jordy de Wijs,189,95,0,2,2,40,44,71,57,27,44,65,68,60,58,42,71,35,65,51,75,78,69,92,55,77,67,26,29,49,64,69,72,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2
229818,Dominik Baumgartner,188,72,1,2,2,51,29,70,66,22,42,41,24,61,57,68,68,64,68,59,52,78,71,76,31,72,71,41,35,36,58,73,71,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
198331,Matěj Vydra,180,74,1,3,3,63,72,64,66,72,70,71,61,58,70,78,74,72,72,73,76,76,61,67,70,51,31,74,68,70,71,40,26,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
277179,Fermín,174,64,1,4,2,47,71,42,75,47,75,54,45,73,73,75,73,83,72,81,68,48,63,43,69,58,62,67,69,50,63,43,72,60,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1
211899,Florian Niederlechner,186,86,1,4,3,54,71,69,70,75,69,62,44,56,72,68,72,66,75,66,78,78,77,78,68,75,35,73,66,69,73,27,35,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2
245691,Álvaro Barreal,172,66,0,3,3,45,70,59,74,75,74,61,72,76,81,80,57,80,75,56,79,47,70,68,45,68,67,49,60,27,60,55,13,10,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1
188091,Fredrik Gulbrandsen,176,74,1,3,3,62,70,61,66,65,73,68,53,51,71,84,86,85,66,83,77,83,83,76,67,70,38,73,59,63,62,40,36,32,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,2
207804,Amari'i Bell,180,76,0,3,3,66,47,69,66,45,68,42,45,58,66,77,77,63,71,71,55,88,79,72,49,65,70,56,55,51,60,71,72,70,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1
219836,Rubén Yáñez,188,80,1,3,1,15,13,20,22,19,16,20,15,20,14,44,43,51,69,28,48,66,38,68,17,20,19,18,32,25,47,12,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
227772,Gastón Giménez,188,82,0,3,3,67,52,59,69,54,72,53,63,71,68,59,63,66,69,70,73,74,78,83,63,75,70,57,70,63,75,67,68,65,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
230332,Wiliam Santinho,195,91,1,2,1,8,8,10,20,9,9,8,17,16,21,37,34,21,61,20,57,69,31,85,7,44,28,20,63,14,54,18,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
247228,Dayne St. Clair,191,75,0,3,1,14,5,11,16,6,9,10,13,26,19,27,26,39,72,21,42,47,26,47,8,27,9,5,38,10,39,8,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
184252,Lucas Pratto,186,90,1,3,3,68,74,70,67,65,72,73,53,66,75,51,55,50,70,39,77,77,52,87,67,82,55,67,78,70,77,45,57,65,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1
255420,Ercan Kara,192,88,1,3,2,32,72,74,60,69,61,63,62,38,66,65,79,61,70,34,80,87,84,92,71,72,17,69,56,69,70,22,27,21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
193468,Loris Benito,186,85,0,3,2,62,43,67,65,44,61,57,54,67,66,65,66,69,70,55,62,76,85,77,54,69,70,61,62,56,71,74,71,68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
272829,Ângelo,180,66,0,2,4,69,59,41,67,54,78,74,45,64,76,85,83,89,59,78,59,55,64,45,43,26,23,60,68,63,73,28,35,30,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,0
223933,Gustaf Nilsson,197,87,1,2,2,54,74,77,59,68,64,49,45,55,66,63,76,40,69,44,74,85,69,80,67,65,22,75,59,83,73,27,32,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
224189,Yoann Barbet,187,81,0,2,3,63,38,71,73,51,65,64,73,70,68,68,69,65,67,54,68,81,83,77,65,69,68,55,67,58,73,72,69,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
234941,Cameron Pring,185,71,0,2,2,65,45,60,63,31,69,56,50,58,65,84,80,70,63,67,64,78,76,70,43,63,66,56,57,44,59,65,66,72,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2
254653,Matías Arezo,175,76,1,3,4,59,73,66,65,69,68,58,60,49,73,75,63,79,74,77,78,75,60,67,72,59,49,73,67,73,63,28,44,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,1
193469,Víctor Ruiz,185,78,0,2,2,51,37,68,68,39,53,65,46,70,66,49,48,46,72,51,59,69,62,75,38,71,72,39,64,46,69,72,72,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
237502,Dennis Johnsen,185,75,1,3,4,70,72,50,69,69,72,66,54,63,71,85,90,84,70,71,73,75,72,71,64,48,40,74,67,55,71,40,35,33,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,1
230335,Wagner Orsinho,176,69,0,3,2,73,52,59,73,54,61,62,48,71,64,78,76,65,71,76,59,67,67,54,62,61,64,60,59,74,70,70,72,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
240319,Timothy Tillman,183,74,1,3,3,51,59,42,78,47,77,50,45,70,78,75,75,74,67,72,55,62,75,67,53,52,60,65,70,44,60,50,58,55,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
274368,Elvio Vera,165,59,1,3,3,62,71,40,63,49,72,57,30,56,68,89,90,85,63,94,58,50,70,32,54,32,26,71,64,54,65,30,26,25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1
163264,Tom Heaton,188,85,1,3,1,17,12,16,38,12,17,22,13,45,35,44,40,50,61,50,54,63,20,63,12,31,24,12,48,24,59,16,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
243392,Rabbi Matondo,175,66,1,3,3,64,64,42,66,60,71,69,67,53,68,94,91,89,66,81,73,59,68,47,69,41,27,68,63,56,58,38,46,34,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0
207553,Marcus Rohdén,182,76,1,4,3,60,62,42,71,65,67,64,49,70,71,71,76,79,77,74,77,65,93,75,64,83,65,70,68,66,75,58,69,59,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2
233409,Robert Gumny,182,71,1,2,2,65,35,53,68,46,66,54,31,52,70,77,76,77,68,74,47,71,79,70,45,53,70,63,57,38,64,65,70,68,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2
275138,Lamine Camara,173,65,1,3,3,64,61,38,75,51,72,67,66,72,75,82,76,72,64,80,72,55,77,48,58,57,59,69,74,54,68,49,60,53,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
221890,Jay Fulton,186,80,1,3,3,54,53,69,68,45,65,59,58,66,69,63,62,69,66,67,66,74,69,73,54,82,69,57,62,51,67,70,74,73,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2
224194,Nermin Zolotić,188,77,1,3,2,50,48,72,73,55,62,60,55,75,66,55,54,56,67,46,61,80,72,83,58,71,66,48,58,46,62,66,75,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
235970,Mario González,183,76,1,3,3,66,73,72,63,68,70,44,52,61,73,65,71,73,68,68,70,79,75,75,65,41,16,78,72,63,69,18,15,18,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1
253378,Tomás Ribeiro,185,77,0,2,2,35,22,72,63,25,36,32,27,59,60,63,66,61,71,60,66,79,70,75,28,75,69,33,43,44,70,72,73,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
248003,Andrei Burcă,188,80,1,3,2,26,48,69,65,29,43,20,20,56,59,67,68,56,65,56,43,81,72,86,22,80,68,32,33,72,62,66,70,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
262083,Agustín Martegani,183,74,0,3,4,64,62,49,75,60,74,66,68,73,75,75,77,77,60,79,78,65,79,64,71,51,58,67,74,58,74,52,68,66,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
273604,Luciano Rodríguez,179,71,1,4,3,60,71,49,55,79,80,69,74,56,77,83,83,88,59,66,81,75,74,76,77,55,38,67,57,61,57,36,34,35,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0
222404,Mathias Normann,179,75,1,3,3,66,58,57,74,48,71,69,63,72,70,71,69,73,70,75,75,75,70,76,66,73,69,63,72,52,72,66,69,65,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
230340,Luisinho Conradi,174,78,0,3,3,72,54,52,66,59,75,74,51,68,76,73,66,72,72,73,62,70,76,71,53,62,59,68,59,55,65,77,71,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
233924,Maximiliano Lovera,170,68,1,3,3,60,62,52,68,45,78,54,58,53,76,87,82,90,60,91,61,69,69,55,62,60,24,64,65,59,56,30,29,33,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
255684,Leonai,174,73,1,3,2,45,55,65,72,55,65,52,66,62,69,56,71,71,69,71,76,73,69,79,66,62,74,66,68,55,71,73,74,68,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
232645,Facundo Cambeses,186,85,1,2,1,13,12,13,34,11,26,13,14,35,25,54,49,44,68,55,47,67,39,68,14,27,24,16,44,14,49,23,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
239045,Emre Kılınç,174,68,0,2,3,64,65,38,67,49,75,68,50,65,71,80,68,88,70,78,72,56,82,51,75,52,61,68,68,67,67,46,57,43,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,1
240837,Mert Hakan Yandaş,174,70,1,3,3,74,64,47,74,66,70,76,64,73,72,75,70,74,69,75,77,65,83,66,74,78,63,72,69,66,69,64,65,61,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2
191173,Alejandro Bedoya,178,73,1,4,3,65,63,71,75,65,70,55,54,69,71,57,60,69,76,70,74,72,70,66,65,76,70,70,71,64,73,69,59,54,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2
224967,Mamadou Sylla,184,84,1,4,3,57,73,72,69,65,72,65,51,50,68,76,77,74,66,66,72,84,76,74,69,59,36,72,68,62,67,21,42,37,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
230855,Hauke Wahl,189,85,1,3,3,28,30,68,73,21,58,22,20,65,69,49,53,60,69,66,44,71,77,77,24,62,74,29,59,45,68,71,74,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1
237000,Reggie Cannon,180,74,1,3,2,55,30,60,63,33,64,55,21,61,68,85,87,76,65,72,48,86,84,82,31,77,69,59,54,33,57,66,67,69,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2
239048,Halil Akbunar,167,68,0,4,3,67,62,37,68,52,73,74,58,63,68,82,77,82,65,87,68,53,76,45,70,57,35,67,68,53,66,41,37,38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0
198857,Simone Romagnoli,193,85,1,2,2,33,39,73,59,30,52,38,27,51,58,47,61,55,68,39,43,79,65,87,44,69,69,35,45,40,70,72,72,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
222153,Cristian Buonaiuto,179,68,1,3,3,64,72,57,70,62,70,65,60,68,70,74,74,81,68,65,73,64,69,54,71,44,30,75,68,60,63,55,40,35,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1
230857,Nuno da Costa,184,70,1,3,3,60,68,74,68,60,72,52,52,54,73,80,83,76,66,76,74,83,69,68,66,49,37,73,67,69,65,15,17,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
248777,Jérémy Mellot,178,77,1,3,3,62,42,63,65,32,68,53,38,58,67,80,85,83,61,69,55,82,92,77,33,64,64,52,42,35,66,66,69,65,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
199626,André André,174,70,1,4,3,71,61,64,78,64,71,76,67,75,72,63,62,65,63,70,70,68,70,63,66,82,63,70,72,77,78,67,67,66,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,2
255434,Julio César Enciso,174,64,1,3,3,61,69,39,72,48,77,54,64,50,75,79,73,78,65,79,77,49,54,42,76,56,30,69,71,63,68,28,35,32,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1
256970,Adam Karabec,185,74,0,3,3,65,64,49,73,65,75,63,59,66,72,74,73,80,68,71,66,65,67,64,63,51,29,69,73,77,74,33,32,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1
224459,Víctor Salazar,175,67,1,2,3,62,50,48,66,55,67,60,48,63,65,86,90,90,66,74,60,69,84,62,56,76,64,60,52,55,60,60,71,69,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2
225995,Petar Stojanović,178,69,1,3,3,72,41,60,68,49,70,66,54,66,70,76,76,66,62,71,68,73,80,64,51,83,64,64,62,54,60,64,71,69,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2
256459,Jesper Daland,189,87,1,2,2,38,39,73,65,28,49,37,28,61,64,52,68,53,68,57,55,78,67,80,31,66,70,37,43,36,56,72,73,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
198348,Mathias Autret,179,71,1,3,4,73,71,48,75,64,73,63,69,74,71,60,61,72,69,79,74,58,51,62,65,55,53,72,71,62,64,26,49,40,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1
272844,Lucas Arce,174,69,1,3,3,70,38,43,68,34,71,66,40,59,67,86,84,83,67,87,51,57,85,45,42,72,67,58,56,44,66,59,68,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
214988,Leonel Miranda,173,74,1,3,3,70,60,60,78,67,71,79,67,77,74,74,69,75,65,80,74,73,64,67,63,79,64,68,68,60,70,67,70,70,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
236492,Pedro Díaz,180,78,1,4,3,71,69,42,73,65,70,80,82,70,72,71,66,81,67,69,80,63,76,71,79,64,66,66,71,68,69,65,70,69,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2,2
244428,Bogdan Mykhailichenko,179,74,0,2,2,58,69,51,72,67,65,65,67,74,75,78,68,78,70,71,73,67,60,78,68,64,63,42,68,66,68,71,7,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
209613,Pietro Iemmello,179,74,1,3,3,50,75,64,62,65,69,61,59,46,71,77,81,75,66,73,69,79,80,71,59,33,24,75,53,76,68,17,14,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
243661,Albert Vallci,191,85,1,4,2,62,59,80,64,32,58,62,67,55,56,73,68,56,66,45,69,91,76,81,65,69,63,63,52,63,60,68,72,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
263887,Jonas Urbig,189,83,1,4,1,10,5,13,23,8,6,12,12,28,12,31,33,30,57,36,50,52,24,51,5,27,14,8,36,15,40,8,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
235983,Álex Pozo,173,64,1,3,3,70,62,67,71,64,73,59,54,64,75,75,72,86,68,83,69,58,73,31,64,43,62,65,63,58,55,66,72,68,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0
241103,Zinho Vanheusden,187,78,1,3,2,54,42,70,69,29,63,54,34,67,66,52,50,65,69,59,58,74,66,79,37,67,72,47,59,62,72,72,72,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
208592,Mark Delgado,175,67,1,2,3,58,50,55,75,46,62,59,39,68,68,71,63,75,70,75,66,68,87,62,44,70,71,57,64,48,66,65,66,62,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
220624,Lucas Acosta,187,82,1,3,1,12,17,19,25,16,14,18,19,22,15,61,59,59,60,59,53,72,40,68,13,20,28,17,29,25,34,16,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
182224,Wang Dalei,185,75,1,3,1,10,14,20,30,4,24,23,18,47,22,63,56,52,70,63,50,68,45,56,13,36,14,14,70,22,62,27,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
261072,Ramiro Enrique,171,68,1,3,3,62,70,67,68,64,71,43,46,60,71,83,80,79,68,81,76,76,83,59,68,51,24,72,67,58,70,20,23,22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
224977,Alessandro Micai,186,77,1,3,1,20,17,13,26,19,17,17,19,27,19,48,46,36,69,57,50,61,18,57,15,16,18,12,35,24,55,17,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
244945,Manuel Capasso,188,87,1,2,2,30,35,72,56,31,42,30,31,37,58,53,55,42,68,48,48,80,68,84,27,65,71,32,34,43,67,73,73,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
209618,Florian Tardieu,181,70,1,3,3,67,62,65,73,43,66,65,67,70,68,44,37,66,67,71,68,63,87,67,66,76,67,51,70,73,64,66,69,67,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
253138,Theocharis Tsingaras,175,70,1,3,2,49,58,65,71,53,64,61,40,69,70,70,67,71,67,78,58,72,78,67,55,69,67,62,64,44,65,67,73,69,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
257234,Yanis Hamache,177,73,0,3,2,73,52,58,65,49,69,74,63,62,71,76,77,78,73,74,80,73,72,68,70,66,63,66,67,61,62,65,67,66,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
216020,Leonardo Gil,176,66,0,2,3,73,64,66,72,37,70,76,78,72,74,63,59,64,66,73,73,71,77,69,77,76,58,69,75,67,69,61,67,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
226772,Joaquín Laso,185,75,1,3,2,42,37,71,66,31,57,49,30,62,60,54,66,53,68,55,55,79,68,81,40,83,72,38,40,43,69,66,69,71,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
244948,Carlos Benavídez,185,77,1,3,2,60,38,68,69,36,64,45,43,61,69,70,65,62,69,59,64,74,70,70,39,80,72,40,65,53,72,69,73,72,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
245716,Samuel Essende,192,87,1,3,3,32,78,70,61,64,67,45,34,38,69,73,74,62,57,49,68,85,82,87,55,63,18,76,48,64,55,22,21,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
256980,Matteo Di Giusto,168,65,1,3,4,66,66,40,70,62,78,65,68,65,75,81,75,83,56,88,67,52,81,44,62,40,27,69,73,56,68,32,28,22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,2
271573,Mattia Zanotti,173,71,1,3,3,70,59,55,71,54,70,69,61,67,67,78,78,82,61,80,58,72,75,65,57,75,67,66,68,62,67,68,71,70,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
222165,Emil Hansson,172,68,1,3,3,72,68,31,72,65,72,74,64,55,75,80,70,84,67,85,67,59,66,49,66,38,24,60,74,65,69,56,24,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,0
215254,Luciano Lollo,183,88,1,2,2,50,53,75,70,28,48,27,29,59,61,40,47,50,70,49,52,70,70,72,43,74,70,36,32,67,69,75,71,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
226518,Antonio Milić,190,81,0,3,2,63,34,72,60,37,43,68,64,62,62,42,40,40,68,42,57,76,62,84,45,71,72,45,52,43,66,74,71,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
